# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	1977
#@/user_id	myrimedata-windows
wan qiao qiao da da da ren a a a a da sa ding ding ding ding shi da da 	玩敲敲打打大人啊啊啊啊搭撒頂頂頂頂溼答答	c=1 d=0.293758 t=1977
wan shang 	晚上	c=2 d=0.304259 t=1977
wan shi da 	萬事達	c=1 d=0.582748 t=1977
wan wei wang 	萬維網	c=0 d=0.0463013 t=1977
wan wei wang wa ao 	萬維網凹凹	c=1 d=0.465334 t=1977
wang 	往	c=2 d=1.87435 t=1977
wang 	王	c=1 d=0.151072 t=1977
wang 	網	c=1 d=1 t=1977
wang pan 	網盤	c=1 d=0.103312 t=1977
wang wen wen qie 	望聞問切	c=0 d=0.0290835 t=1977
wang zhan 	網站	c=3 d=1.5975 t=1977
wei 	爲	c=9 d=2.48012 t=1977
wei 	魏	c=1 d=0.0471227 t=1977
wei da 	偉大	c=0 d=0.0590468 t=1977
wei qu de 	未取得	c=0 d=0.0311923 t=1977
wei qu qi 	未娶妻	c=1 d=0.463004 t=1977
wei ruan 	微軟	c=0 d=0.0313486 t=1977
wei sa 	維薩	c=0 d=0.0375311 t=1977
wei shen me 	爲什麼	c=1 d=0.941765 t=1977
wei shen men 	爲身門	c=1 d=0.937067 t=1977
wei xin 	微信	c=1 d=0.035437 t=1977
wei zhi 	位置	c=2 d=0.970445 t=1977
wen ben 	文本	c=1 d=0.941764 t=1977
wen dang 	文檔	c=2 d=0.479817 t=1977
wen jian 	文件	c=1 d=0.960789 t=1977
wen jian jia 	文件夾	c=1 d=1.00298 t=1977
wen suo wei wen 	聞所未聞	c=0 d=0.0377192 t=1977
wen ti 	問題	c=6 d=1.73911 t=1977
wen wen 	問問	c=1 d=0.486752 t=1977
wen zhang 	文章	c=2 d=1.98511 t=1962
wen zi 	文字	c=1 d=0.895834 t=1977
wo 	倭	c=1 d=0.869358 t=1977
wo 	我	c=27 d=6.80277 t=1977
wo 	沃	c=1 d=0.88692 t=1977
wo 	矱	c=1 d=0.574072 t=1977
wo 	窩	c=0 d=0.0946485 t=1977
wo bing bu 	我並不	c=0 d=0.0329559 t=1977
wo de 	我的	c=5 d=2.22385 t=1977
wo en 	沃恩	c=4 d=0.301301 t=1977
wo en gong si 	沃恩公司	c=1 d=0.0614212 t=1977
wo fen 	我分	c=1 d=0.0403566 t=1977
wo jin ti gong te bie gao xing 	我僅提供特別高興	c=1 d=0.121846 t=1977
wo kan 	我看	c=1 d=0.0992613 t=1977
wo lai 	我來	c=0 d=0.0878095 t=1977
wo lai shi shi 	我來試試	c=1 d=0.882497 t=1977
wo men 	我們	c=19 d=3.15579 t=1977
wo men de 	我們的	c=3 d=0.290165 t=1977
wo men de 	窩們的	c=2 d=1.8426 t=1977
wo men de xi ni nia 	我們的細膩孃	c=1 d=0.118245 t=1977
wo men de xin jia 	我們的新家	c=2 d=0.152285 t=1977
wo men gong si 	我們公司	c=1 d=0.0617291 t=1977
wo men ren 	我們人	c=1 d=0.0536647 t=1977
wo men xin zhu ti 	我們新主題	c=1 d=0.0605068 t=1977
wo qu 	我去	c=1 d=0.719254 t=1977
wo qu chao shi mai le yi ping huang hua cai 	我去超市買了一瓶黃花菜	c=1 d=0.121238 t=1977
wo shi 	我是	c=2 d=0.484657 t=1977
wo shi shi 	我實施	c=1 d=0.0544757 t=1977
wo wo ao ao 	窩窩凹凹	c=0 d=0.0364219 t=1977
wo wo ao ao da da da wu wei wu wu wu wu wu wu wu wu wu wu wu wu wu wu wu wa da da wa ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding di deng dong wu wa da 	窩窩凹凹大大大無畏嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚挖大大窪頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂低等動物挖大	c=1 d=0.366045 t=1977
wo ye 	我也	c=1 d=0.843665 t=1977
wo yong 	我用	c=1 d=0.112478 t=1977
wo zai 	我再	c=1 d=0.0557715 t=1977
wo zai shi shi 	我再試試	c=2 d=0.0629543 t=1977
wu 	無	c=1 d=0.392586 t=1977
wu di dong 	無底洞	c=0 d=0.0298197 t=1977
wu fa 	無法	c=2 d=1.49639 t=1977
wu pin 	物品	c=1 d=0.666977 t=1977
wu ren dao 	無人島	c=1 d=0.370544 t=1977
wu shu ci 	無數次	c=1 d=0.126186 t=1977
wu wei de qu 	武威地區	c=0 d=0.0290835 t=1977
wu wu ran 	無污染	c=0 d=0.0633306 t=1977
wu wu wu 	嗚嗚嗚	c=0 d=0.507886 t=1977
wu wu wu wu wu wu wei wu wu wu wa da a a a a a a a a a a a a a a a a a a a a wen jian jia wu wu wu wu wu wu wu wu wu wa ran ding ding ding ding ding ding ding ding da da de diao chu 	嗚嗚嗚嗚嗚嗚爲嗚嗚嗚挖大啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊文件夾嗚嗚嗚嗚嗚嗚嗚嗚嗚窪然頂頂頂頂頂頂頂頂大大的調出	c=1 d=0.410656 t=1977
wu wu wu wu wu wu wu wei de qu dan wei wang wen wen qie da da quan bu 	嗚嗚嗚嗚嗚嗚武威地區單位望聞問切大大全部	c=1 d=0.292293 t=1977
wu wu wu wu wu wu wu wu wu san wan qi qian jin jin ji jiao da jia qi qian a a a 	嗚嗚嗚嗚嗚嗚嗚嗚嗚三萬七千斤斤計較大家七千啊啊啊	c=1 d=0.349938 t=1977
wu ya 	烏鴉	c=1 d=0.543351 t=1977
xi huan 	喜歡	c=2 d=0.568817 t=1977
xi lie 	系列	c=1 d=0.615697 t=1977
xi ni 	細膩	c=0 d=0.0117655 t=1977
xi tong 	系統	c=4 d=1.52514 t=1977
xi wang 	希望	c=1 d=0.511709 t=1977
xia 	下	c=3 d=0.749292 t=1977
xia ban 	下班	c=1 d=0.291401 t=1977
xia ban hou 	下班後	c=1 d=0.640824 t=1977
xia ci 	下次	c=1 d=0.941765 t=1977
xia xian 	下線	c=1 d=0.0685632 t=1977
xia zai 	下載	c=3 d=0.862083 t=1977
xian 	先	c=2 d=0.243121 t=1977
xian 	線	c=1 d=0.0349094 t=1977
xian chi 	先吃	c=2 d=1.49744 t=1977
xian shi 	顯示	c=5 d=1.26405 t=1977
xian shi chu 	顯示出	c=1 d=0.637628 t=1977
xian shi qi 	顯示器	c=1 d=0.0792617 t=1977
xian zai 	現在	c=2 d=0.158412 t=1977
xian zai shi shi 	現在試試	c=1 d=0.516851 t=1977
xian zai zai shi shi 	現在在試試	c=1 d=0.519442 t=1977
xiang 	想	c=4 d=2.03536 t=1977
xiang chi 	想吃	c=1 d=0.878095 t=1977
xiang guan 	相關	c=1 d=0.0328764 t=1977
xiang mu 	項目	c=3 d=1.15641 t=1977
xiang mu ruan li ruan jian 	項目軟裏軟件	c=1 d=0.157237 t=1977
xiang qing 	詳情	c=1 d=0.571209 t=1977
xiao 	小	c=7 d=1.53255 t=1977
xiao cheng xu 	小程序	c=1 d=0.0466538 t=1977
xiao guo 	效果	c=1 d=0.0875977 t=1977
xiao huo ban 	小夥伴	c=3 d=1.93819 t=1977
xiao lang 	小狼	c=2 d=0.539667 t=1977
xiao lang hao 	小狼毫	c=7 d=3.76302 t=1977
xiao shou 	銷售	c=1 d=0.0706512 t=1977
xie 	些	c=1 d=0.140156 t=1977
xie 	寫	c=1 d=0.551563 t=1977
xie tong 	協同	c=1 d=0.759572 t=1977
xin 	新	c=0 d=0.110302 t=1977
xin ban 	新版	c=1 d=0.0564173 t=1977
xin ban ba 	新版吧	c=1 d=0.109701 t=1977
xin chan pin 	新產品	c=1 d=0.0623495 t=1977
xin dai 	信貸	c=0 d=0.00862936 t=1977
xin dai zhan zhong 	信貸戰中	c=1 d=0.0867261 t=1977
xin de 	新的	c=1 d=0.740819 t=1977
xin jia 	新家	c=1 d=0.086451 t=1977
xin jian 	新建	c=1 d=1 t=1884
xin shu ru fa 	新輸入法	c=1 d=0.0547488 t=1977
xin tong xue 	新同學	c=1 d=0.995012 t=1977
xin wen 	新聞	c=1 d=0.145876 t=1977
xin wen gao 	新聞稿	c=2 d=0.643398 t=1977
xin xi 	信息	c=1 d=0.0692522 t=1977
xing le 	行了	c=1 d=0.847894 t=1977
xing neng 	性能	c=1 d=0.798516 t=1977
xing shi 	形式	c=2 d=1.04109 t=1977
xing xiang 	形象	c=1 d=0.694197 t=1977
xing zheng cun 	行政村	c=1 d=0.0977834 t=1977
xiong mao 	熊貓	c=2 d=1.36431 t=1977
xiu fu 	修復	c=2 d=1.10347 t=1977
xiu gai 	修改	c=4 d=0.984198 t=1977
xiu mian 	休眠	c=1 d=0.955997 t=1977
xu 	虛	c=1 d=0.548812 t=1977
xu 	需	c=2 d=0.316055 t=1977
xu qiu 	需求	c=3 d=1.10099 t=1977
xuan xiang 	選項	c=0 d=0.0110251 t=1977
xuan xuan 	喧喧	c=8 d=3.08734 t=1977
xue xi 	學習	c=1 d=0.25924 t=1977
ya ya 	呀呀	c=1 d=0.68045 t=1977
yan 	演	c=1 d=0.509156 t=1977
yan jiu 	研究	c=3 d=1.2196 t=1977
yan se 	顏色	c=2 d=0.124426 t=1977
yan shi 	演示	c=1 d=0.0953692 t=1977
yan tai 	煙臺	c=0 d=0.00566989 t=1977
yan tai ge 	煙臺個	c=1 d=0.0569831 t=1977
yang 	樣	c=1 d=0.170333 t=1977
yang shi 	央視	c=1 d=0.211189 t=1977
yang shi 	樣式	c=2 d=1.86071 t=1910
yang wo 	仰臥	c=1 d=0.985112 t=1977
yao qing 	邀請	c=2 d=0.903253 t=1977
ye 	也	c=3 d=2.22954 t=1977
ye 	頁	c=1 d=0.690734 t=1977
ye mian 	頁面	c=6 d=1.37893 t=1977
ye shi 	也是	c=1 d=0.173774 t=1977
yi 	奕	c=4 d=0.123533 t=1977
yi bian 	一邊	c=1 d=0.282239 t=1977
yi dian 	一點	c=1 d=0.798516 t=1977
yi dong 	移動	c=0 d=0.0726149 t=1977
yi dong duan 	移動端	c=1 d=0.729789 t=1977
yi ge 	一個	c=5 d=1.24269 t=1977
yi ge kuan 	一個款	c=1 d=0.0488012 t=1977
yi hang 	一行	c=1 d=1 t=1905
yi hui 	一會	c=1 d=0.105928 t=1977
yi ji 	以及	c=2 d=0.06327 t=1977
yi jian 	一鍵	c=1 d=0.0515605 t=1977
yi jing 	已經	c=3 d=0.960257 t=1977
yi ju hua 	一句話	c=1 d=0.591555 t=1977
yi kuai 	一塊	c=1 d=0.106459 t=1977
yi kuan 	一款	c=1 d=0.142987 t=1977
yi lan 	一覽	c=1 d=0.199888 t=1977
yi ping 	一瓶	c=0 d=0.0120633 t=1977
yi quan 	一圈	c=1 d=0.102797 t=1977
yi wei 	以爲	c=1 d=0.733447 t=1977
yi xia 	一下	c=1 d=1 t=1939
yin qing 	引擎	c=1 d=0.946486 t=1977
yin wei 	因爲	c=1 d=0.923116 t=1977
yin xiang 	印象	c=1 d=0.514274 t=1977
yin ying 	陰影	c=1 d=0.0862936 t=1977
ying wen 	英文	c=3 d=0.939712 t=1977
ying yong 	應用	c=1 d=0.995012 t=1977
yong 	用	c=5 d=0.97531 t=1977
yong hu 	用戶	c=5 d=1.71019 t=1977
yong hu ming 	用戶名	c=1 d=0.0415857 t=1977
you 	又	c=1 d=0.865022 t=1977
you 	有	c=10 d=2.44668 t=1977
you ge 	有個	c=1 d=0.255381 t=1977
you hua 	優化	c=11 d=4.12163 t=1977
you le 	有了	c=1 d=1 t=1897
you mu 	遊牧	c=0 d=0.00800583 t=1977
you mu you 	遊牧有	c=2 d=0.161322 t=1977
you xiang 	郵箱	c=1 d=0.0389686 t=1977
you xiao 	有效	c=1 d=0.123687 t=1977
yu 	與	c=1 d=0.718924 t=1977
yu dao 	遇到	c=1 d=0.847893 t=1977
yu lan 	預覽	c=1 d=0.285076 t=1977
yu liu 	預留	c=2 d=0.0675828 t=1977
yuan 	元	c=1 d=0.256661 t=1977
yuan ma 	源碼	c=0 d=0.0367879 t=1977
yuan ma bao 	源碼包	c=1 d=0.369723 t=1977
yuan yin 	原因	c=0 d=0.0923116 t=1977
yue 	悅	c=1 d=0.102284 t=1977
yue 	月	c=1 d=0.551563 t=1977
yun 	運	c=2 d=0.256506 t=1977
yun 	雲	c=1 d=0.767206 t=1977
yun xing 	運行	c=6 d=5.62356 t=1977
za 	砸	c=1 d=0.127454 t=1977
zai 	再	c=1 d=0.054204 t=1977
zai 	在	c=5 d=2.10162 t=1977
zai kan xia 	在看下	c=1 d=0.45612 t=1977
zai na 	在哪	c=1 d=0.19593 t=1977
zai na li 	在哪裏	c=1 d=1 t=1881
zai shi shi 	在試試	c=2 d=0.12979 t=1977
zan 	讚	c=0 d=0.0197899 t=1977
zan yi ge 	讚一個	c=1 d=0.198891 t=1977
ze 	則	c=2 d=1.11804 t=1977
zen me 	怎麼	c=2 d=0.493193 t=1977
zen me hui 	怎麼會	c=1 d=0.755783 t=1977
zen me hui shi 	怎麼回事	c=1 d=0.771052 t=1977
zen me yang 	怎麼樣	c=2 d=0.117153 t=1977
zhan dian 	站點	c=2 d=1.61307 t=1977
zhan nei 	站內	c=0 d=0.0748264 t=1977
zhan nei wai 	站內外	c=1 d=0.752014 t=1977
zhan shi 	展示	c=4 d=0.781161 t=1977
zhan shi 	戰士	c=1 d=0.0695994 t=1977
zhan yong 	佔用	c=1 d=0.0352602 t=1977
zhan zhong 	戰中	c=0 d=0.00862936 t=1977
zhang 	長	c=1 d=0.628135 t=1977
zhang hao 	帳號	c=1 d=1 t=1875
zhang hu 	賬戶	c=1 d=0.0380064 t=1977
zhang wo 	掌握	c=1 d=0.980199 t=1977
zhao 	兆	c=1 d=0.532592 t=1977
zhao 	着	c=1 d=0.529935 t=1977
zhao ji hui 	找機會	c=1 d=0.683861 t=1977
zhe 	這	c=4 d=0.788847 t=1977
zhe die 	摺疊	c=3 d=0.991571 t=1977
zhe ge 	這個	c=18 d=2.51183 t=1977
zhe ge fan er 	這個反而	c=1 d=0.822835 t=1977
zhe ge mo ren zhu 	這個默認住	c=1 d=0.0833256 t=1977
zhe ge tai 	這個太	c=1 d=0.084163 t=1977
zhe ge zhu ti 	這個主題	c=1 d=0.0590129 t=1977
zhe li 	這裏	c=1 d=1 t=1902
zhe li shi 	這裏是	c=2 d=0.639065 t=1977
zhe liang hang 	這兩行	c=2 d=0.127853 t=1977
zhe me 	這麼	c=1 d=0.486752 t=1977
zhe pian 	這篇	c=2 d=1.91851 t=1913
zhe shi 	這事	c=2 d=1.22564 t=1977
zhe shi 	這是	c=2 d=0.895834 t=1977
zhe shi yi ge 	這是一個	c=1 d=0.0515604 t=1977
zhe teng 	折騰	c=1 d=0.489192 t=1977
zhe xie 	這些	c=1 d=0.344728 t=1977
zhe xie nian 	這些年	c=1 d=0.125556 t=1977
zhe zhong 	這種	c=1 d=0.546074 t=1977
zhen 	真	c=1 d=0.679793 t=1977
zhen de 	真的	c=0 d=0.0752015 t=1977
zhen de ting bu cuo 	真的挺不錯	c=1 d=0.755784 t=1977
zhen hao a 	真好啊	c=1 d=0.97531 t=1977
zheng chang 	正常	c=1 d=0.873716 t=1977
zheng de 	整得	c=1 d=0.131994 t=1977
zheng ge 	整個	c=2 d=1.25401 t=1977
zheng li 	整理	c=3 d=1.27655 t=1977
zhi 	之	c=2 d=1.11703 t=1977
zhi chi 	支持	c=5 d=2.93502 t=1977
zhi ding 	指定	c=4 d=0.618741 t=1977
zhi fu 	支付	c=1 d=0.0356146 t=1977
zhi hui 	智慧	c=1 d=0.0569831 t=1977
zhi jie 	直接	c=2 d=0.873716 t=1977
zhi neng 	只能	c=2 d=0.108609 t=1977
zhi qian 	之前	c=2 d=1.98511 t=1943
zhi xing 	執行	c=1 d=0.955998 t=1977
zhong 	中	c=2 d=0.82032 t=1977
zhong wen 	中文	c=4 d=0.784662 t=1977
zhong wen ban 	中文版	c=3 d=1.16365 t=1977
zhong xin 	中心	c=1 d=0.146607 t=1977
zhu 	住	c=0 d=0.008291 t=1977
zhu ce ji 	註冊機	c=1 d=0.856415 t=1977
zhu ti 	主題	c=4 d=0.181108 t=1977
zhu ti 	豬蹄	c=1 d=0.0561348 t=1977
zhuan qu 	專區	c=1 d=0.895834 t=1977
zhuan ye ban 	專業版	c=2 d=0.361952 t=1977
zhuang shi 	裝飾	c=1 d=0.67032 t=1977
zhuang tai 	狀態	c=1 d=0.818731 t=1977
zhun shi 	準時	c=1 d=0.609571 t=1977
zi 	子	c=0 d=0.0362647 t=1977
zi dong 	自動	c=1 d=0.980199 t=1977
zi dong hua 	自動化	c=1 d=1 t=1956
zi hao 	字號	c=3 d=0.789971 t=1977
zi ji 	自己	c=4 d=0.568357 t=1977
zi liao 	資料	c=1 d=1 t=1977
zi mu 	字母	c=1 d=0.88692 t=1977
zi ren wu 	子任務	c=2 d=0.893236 t=1977
zi ti 	字體	c=2 d=0.121811 t=1977
zi xu qiu 	子需求	c=2 d=0.480559 t=1977
zi xun 	諮詢	c=3 d=0.973917 t=1977
zi yang 	字樣	c=2 d=1.33733 t=1977
zong 	總	c=1 d=0.588605 t=1977
zong wen 	縱紋	c=0 d=0.00520787 t=1977
zou 	鄒	c=1 d=0.527292 t=1977
zou le 	走了	c=2 d=1.66223 t=1977
zu guo 	祖國	c=2 d=1.74537 t=1977
zu jian 	組件	c=1 d=1 t=1952
zu wo 	組我	c=1 d=0.955997 t=1977
zu zhi 	阻止	c=1 d=0.932393 t=1977
zui hao 	最好	c=1 d=0.0407622 t=1977
zuo 	做	c=2 d=0.872288 t=1977
zuo bu zhu 	坐不住	c=1 d=0.818731 t=1977
zuo cheng 	做成	c=1 d=0.0510474 t=1977
zuo de 	做的	c=1 d=1 t=1949
zuo qi lai 	做起來	c=2 d=1.15445 t=1977
zuo wan 	昨晚	c=1 d=0.254107 t=1977
一個 	yi ge 	c=0 d=0 t=1977
一個款 	yi ge kuan 	c=0 d=0 t=1977
一句話 	yi ju hua 	c=0 d=0 t=1977
一圈 	yi quan 	c=0 d=0 t=1977
一塊 	yi kuai 	c=0 d=0 t=1977
一會 	yi hui 	c=0 d=0 t=1977
一款 	yi kuan 	c=0 d=0 t=1977
一瓶 	yi ping 	c=0 d=0 t=1977
一覽 	yi lan 	c=0 d=0 t=1977
一邊 	yi bian 	c=0 d=0 t=1977
一鍵 	yi jian 	c=0 d=0 t=1977
一點 	yi dian 	c=0 d=0 t=1977
七千 	qi qian 	c=0 d=0 t=1977
三大 	san da 	c=0 d=0 t=1977
三萬七千 	san wan qi qian 	c=0 d=0 t=1977
三號 	san hao 	c=0 d=0 t=1977
三號標題 	san hao biao ti 	c=0 d=0 t=1977
上 	shang 	c=0 d=0 t=1977
上下 	shang xia 	c=0 d=0 t=1977
上夸克 	shang kua ke 	c=0 d=0 t=1977
上屏 	shang ping 	c=0 d=0 t=1977
上帝教 	shang di jiao 	c=0 d=0 t=1977
上次 	shang ci 	c=0 d=0 t=1977
上籃得分 	shang lan de fen 	c=0 d=0 t=1977
上籃得分卡 	shang lan de fen ka 	c=0 d=0 t=1977
上網 	shang wang 	c=0 d=0 t=1977
上線 	shang xian 	c=0 d=0 t=1977
上線後 	shang xian hou 	c=0 d=0 t=1977
上面 	shang mian 	c=0 d=0 t=1977
下 	xia 	c=0 d=0 t=1977
下次 	xia ci 	c=0 d=0 t=1977
下班 	xia ban 	c=0 d=0 t=1977
下班後 	xia ban hou 	c=0 d=0 t=1977
下線 	xia xian 	c=0 d=0 t=1977
下載 	xia zai 	c=0 d=0 t=1977
不 	bu 	c=0 d=0 t=1977
不下 	bu xia 	c=0 d=0 t=1977
不下你是 	bu xia ni shi 	c=0 d=0 t=1977
不再 	bu zai 	c=0 d=0 t=1977
不再麼 	bu zai me 	c=0 d=0 t=1977
不包括 	bu bao kuo 	c=0 d=0 t=1977
不太 	bu tai 	c=0 d=0 t=1977
不好 	bu hao 	c=0 d=0 t=1977
不妨 	bu fang 	c=0 d=0 t=1977
不應該 	bu ying gai 	c=0 d=0 t=1977
不是 	bu shi 	c=0 d=0 t=1977
不用 	bu yong 	c=0 d=0 t=1977
不知道 	bu zhi dao 	c=0 d=0 t=1977
不能 	bu neng 	c=0 d=0 t=1977
不裝 	bu zhuang 	c=0 d=0 t=1977
不過 	bu guo 	c=0 d=0 t=1977
不錯 	bu cuo 	c=0 d=0 t=1977
不顯示 	bu xian shi 	c=0 d=0 t=1977
並 	bing 	c=0 d=0 t=1977
中 	zhong 	c=0 d=0 t=1977
中心 	zhong xin 	c=0 d=0 t=1977
中文 	zhong wen 	c=0 d=0 t=1977
中文版 	zhong wen ban 	c=0 d=0 t=1977
丹尼爾 	dan ni er 	c=0 d=0 t=1977
主題 	zhu ti 	c=0 d=0 t=1977
之 	zhi 	c=0 d=0 t=1977
也 	ye 	c=0 d=0 t=1977
也是 	ye shi 	c=0 d=0 t=1977
乾的 	gan de 	c=0 d=0 t=1977
了 	le 	c=0 d=0 t=1977
了快遞費 	le kuai di fei 	c=0 d=0 t=1977
了是快遞費 	le shi kuai di fei 	c=0 d=0 t=1977
事事 	shi shi 	c=0 d=0 t=1977
事實上 	shi shi shang 	c=0 d=0 t=1977
事發地點 	shi fa de dian 	c=0 d=0 t=1977
二 	er 	c=0 d=0 t=1977
些 	xie 	c=0 d=0 t=1977
交流 	jiao liu 	c=0 d=0 t=1977
京東方 	jing dong fang 	c=0 d=0 t=1977
亮 	liang 	c=0 d=0 t=1977
人 	ren 	c=0 d=0 t=1977
人大 	ren da 	c=0 d=0 t=1977
什麼 	shen me 	c=0 d=0 t=1977
今天 	jin tian 	c=0 d=0 t=1977
今天我們 	jin tian wo men 	c=0 d=0 t=1977
今年 	jin nian 	c=0 d=0 t=1977
今晚 	jin wan 	c=0 d=0 t=1977
介紹 	jie shao 	c=0 d=0 t=1977
他 	ta 	c=0 d=0 t=1977
他說 	ta shuo 	c=0 d=0 t=1977
代付款 	dai fu kuan 	c=0 d=0 t=1977
代付款了 	dai fu kuan le 	c=0 d=0 t=1977
代付款了是快遞費 	dai fu kuan le shi kuai di fei 	c=0 d=0 t=1977
代付款士大夫 	dai fu kuan shi da fu 	c=0 d=0 t=1977
代付款端口 	dai fu kuan duan kou 	c=0 d=0 t=1977
代付款零零落落零零落落零零落落 	dai fu kuan ling ling luo luo ling ling luo luo ling ling luo luo 	c=0 d=0 t=1977
代價 	dai jia 	c=0 d=0 t=1977
代理商 	dai li shang 	c=0 d=0 t=1977
代理商快遞費家 	dai li shang kuai di fei jia 	c=0 d=0 t=1977
代表 	dai biao 	c=0 d=0 t=1977
以及 	yi ji 	c=0 d=0 t=1977
以爲 	yi wei 	c=0 d=0 t=1977
仰臥 	yang wo 	c=0 d=0 t=1977
任務 	ren wu 	c=0 d=0 t=1977
任務列表 	ren wu lie biao 	c=0 d=0 t=1977
任務欄 	ren wu lan 	c=0 d=0 t=1977
企業 	qi ye 	c=0 d=0 t=1977
企業門戶 	qi ye men hu 	c=0 d=0 t=1977
休眠 	xiu mian 	c=0 d=0 t=1977
估計 	gu ji 	c=0 d=0 t=1977
似懂非懂 	si dong fei dong 	c=0 d=0 t=1977
但 	dan 	c=0 d=0 t=1977
位置 	wei zhi 	c=0 d=0 t=1977
低 	di 	c=0 d=0 t=1977
低等動物 	di deng dong wu 	c=0 d=0 t=1977
低級 	di ji 	c=0 d=0 t=1977
住 	zhu 	c=0 d=0 t=1977
佔用 	zhan yong 	c=0 d=0 t=1977
你 	ni 	c=0 d=0 t=1977
你們 	ni men 	c=0 d=0 t=1977
你是 	ni shi 	c=0 d=0 t=1977
使用 	shi yong 	c=0 d=0 t=1977
來 	lai 	c=0 d=0 t=1977
來公司 	lai gong si 	c=0 d=0 t=1977
來看 	lai kan 	c=0 d=0 t=1977
信息 	xin xi 	c=0 d=0 t=1977
信貸 	xin dai 	c=0 d=0 t=1977
信貸戰中 	xin dai zhan zhong 	c=0 d=0 t=1977
修復 	xiu fu 	c=0 d=0 t=1977
修改 	xiu gai 	c=0 d=0 t=1977
個 	ge 	c=0 d=0 t=1977
個人 	ge ren 	c=0 d=0 t=1977
個數 	ge shu 	c=0 d=0 t=1977
們 	men 	c=0 d=0 t=1977
們的 	men de 	c=0 d=0 t=1977
候選 	hou xuan 	c=0 d=0 t=1977
候選詞 	hou xuan ci 	c=0 d=0 t=1977
借個 	jie ge 	c=0 d=0 t=1977
借個圖 	jie ge tu 	c=0 d=0 t=1977
倭 	wo 	c=0 d=0 t=1977
偉大 	wei da 	c=0 d=0 t=1977
做 	zuo 	c=0 d=0 t=1977
做成 	zuo cheng 	c=0 d=0 t=1977
做起來 	zuo qi lai 	c=0 d=0 t=1977
備份 	bei fen 	c=0 d=0 t=1977
傳 	chuan 	c=0 d=0 t=1977
傳了 	chuan le 	c=0 d=0 t=1977
僅提供 	jin ti gong 	c=0 d=0 t=1977
僅爲 	jin wei 	c=0 d=0 t=1977
優化 	you hua 	c=0 d=0 t=1977
元 	yuan 	c=0 d=0 t=1977
充大了 	chong da le 	c=0 d=0 t=1977
兆 	zhao 	c=0 d=0 t=1977
先 	xian 	c=0 d=0 t=1977
先吃 	xian chi 	c=0 d=0 t=1977
光標 	guang biao 	c=0 d=0 t=1977
光污染 	guang wu ran 	c=0 d=0 t=1977
克里夫 	ke li fu 	c=0 d=0 t=1977
克里斯 	ke li si 	c=0 d=0 t=1977
克里斯喀噠簡繁 	ke li si ka da jian fan 	c=0 d=0 t=1977
兒子 	er zi 	c=0 d=0 t=1977
入門 	ru men 	c=0 d=0 t=1977
內容 	nei rong 	c=0 d=0 t=1977
全部 	quan bu 	c=0 d=0 t=1977
兩位 	liang wei 	c=0 d=0 t=1977
兩地分居 	liang de fen ju 	c=0 d=0 t=1977
兩行 	liang hang 	c=0 d=0 t=1977
公司 	gong si 	c=0 d=0 t=1977
公衆 	gong zhong 	c=0 d=0 t=1977
公衆號 	gong zhong hao 	c=0 d=0 t=1977
其 	qi 	c=0 d=0 t=1977
具體 	ju ti 	c=0 d=0 t=1977
再 	zai 	c=0 d=0 t=1977
冰雹 	bing bao 	c=0 d=0 t=1977
凱撒醬 	kai sa jiang 	c=0 d=0 t=1977
凹凹 	wa ao 	c=0 d=0 t=1977
分 	fen 	c=0 d=0 t=1977
分店 	fen dian 	c=0 d=0 t=1977
分期 	fen qi 	c=0 d=0 t=1977
切換 	qie huan 	c=0 d=0 t=1977
列表 	lie biao 	c=0 d=0 t=1977
初始化 	chu shi hua 	c=0 d=0 t=1977
別 	bie 	c=0 d=0 t=1977
到 	dao 	c=0 d=0 t=1977
刻錄機 	ke lu ji 	c=0 d=0 t=1977
刻錄機沃恩 	ke lu ji wo en 	c=0 d=0 t=1977
刻錄機范德薩 	ke lu ji fan de sa 	c=0 d=0 t=1977
則 	ze 	c=0 d=0 t=1977
剎住 	sha zhu 	c=0 d=0 t=1977
剎住車 	sha zhu che 	c=0 d=0 t=1977
功能 	gong neng 	c=0 d=0 t=1977
加 	jia 	c=0 d=0 t=1977
動畫 	dong hua 	c=0 d=0 t=1977
動身前往 	dong shen qian wang 	c=0 d=0 t=1977
勞動法 	lao dong fa 	c=0 d=0 t=1977
包 	bao 	c=0 d=0 t=1977
包括 	bao kuo 	c=0 d=0 t=1977
十四 	shi si 	c=0 d=0 t=1977
半天 	ban tian 	c=0 d=0 t=1977
卡 	ka 	c=0 d=0 t=1977
卡具 	ka ju 	c=0 d=0 t=1977
卡卡 	ka ka 	c=0 d=0 t=1977
印象 	yin xiang 	c=0 d=0 t=1977
即可 	ji ke 	c=0 d=0 t=1977
即時即地 	ji shi ji di 	c=0 d=0 t=1977
原因 	yuan yin 	c=0 d=0 t=1977
去 	qu 	c=0 d=0 t=1977
